"homeTeam";"awayTeam";"homeScore";"awayScore";"matchResult";"matchDate";"season";"home.Possession %";"away.Possession %";"home.Total shots";"away.Total shots";"home.On target";"away.On target";"home.Off target";"away.Off target";"home.Blocked";"away.Blocked";"home.Passing %";"away.Passing %";"home.Attacking 3rd %";"away.Attacking 3rd %";"home.Key Passes";"away.Key Passes";"home.Clear-Cut Chances";"away.Clear-Cut Chances";"home.Crosses %";"away.Crosses %";"home.Dribbles %";"away.Dribbles %";"home.Corners";"away.Corners";"home.Offsides";"away.Offsides";"home.Recoveries";"away.Recoveries";"home.Tackles %";"away.Tackles %";"home.Interceptions";"away.Interceptions";"home.Blocks";"away.Blocks";"home.Clearances";"away.Clearances";"home.Headed Clearances";"away.Headed Clearances";"home.Aerial Duels %";"away.Aerial Duels %";"home.Blocked Crosses";"away.Blocked Crosses";"home.Saves";"away.Saves";"home.Catches %";"away.Catches %";"home.Fouls Committed";"away.Fouls Committed";"home.Fouls Won";"away.Fouls Won";"home.Yellow Cards";"away.Yellow Cards";"home.Red Cards";"away.Red Cards"
"Udinese";"Napoli";1;1;"D";"2014-04-19";"2013/2014";"44.4";"55.6";"0";"0";"4";"3";"5";"8";"0";"0";"75.2";"81.8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"14";"14";"9";"2";"2";"0";"1"
"Juventus";"Bologna";1;0;"W";"2014-04-19";"2013/2014";"63.9";"36.1";"0";"0";"7";"2";"6";"1";"0";"0";"87.9";"78.3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"1";"2";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"9";"9";"13";"0";"2";"0";"0"
"Fiorentina";"Roma";0;1;"L";"2014-04-19";"2013/2014";"55.2";"44.8";"0";"0";"3";"4";"14";"7";"0";"0";"84.8";"81.7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"18";"18";"15";"3";"4";"0";"0"
"Udinese";"Juventus";0;2;"L";"2014-04-14";"2013/2014";"47.1";"52.9";"0";"0";"1";"3";"6";"4";"0";"0";"84.4";"85.3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"5";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"15";"14";"10";"1";"3";"0";"0"
"Bologna";"Parma";1;1;"D";"2014-04-13";"2013/2014";"42.4";"57.6";"0";"0";"4";"2";"6";"7";"0";"0";"74.2";"83";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"9";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"20";"17";"12";"3";"1";"0";"0"
"Livorno";"Chievo";2;4;"L";"2014-04-13";"2013/2014";"59.2";"40.8";"0";"0";"5";"10";"6";"5";"0";"0";"79.8";"72.9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"8";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"20";"20";"13";"2";"4";"0";"0"
"Napoli";"Lazio";4;2;"W";"2014-04-13";"2013/2014";"59.5";"40.5";"0";"0";"7";"7";"5";"9";"0";"0";"86.2";"82.4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"1";"5";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"13";"13";"9";"5";"1";"0";"1"
"Sampdoria";"Inter Milan";0;4;"L";"2014-04-13";"2013/2014";"44";"56";"0";"0";"6";"6";"4";"8";"0";"0";"79.9";"86.6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"4";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"19";"18";"19";"5";"3";"1";"0"
"Torino";"Genoa";2;1;"W";"2014-04-13";"2013/2014";"49.4";"50.6";"0";"0";"5";"4";"4";"3";"0";"0";"81.6";"83.4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"5";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"18";"14";"12";"18";"3";"4";"0";"0"
"AC Milan";"Catania";1;0;"W";"2014-04-13";"2013/2014";"51.8";"48.2";"0";"0";"3";"4";"10";"4";"0";"0";"80.8";"78.1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"7";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"18";"18";"17";"18";"1";"4";"0";"1"
"Sassuolo";"Cagliari";1;1;"D";"2014-04-12";"2013/2014";"51.8";"48.2";"0";"0";"3";"2";"12";"3";"0";"0";"72";"72";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"19";"19";"13";"2";"2";"0";"0"
"Roma";"Atalanta";3;1;"W";"2014-04-12";"2013/2014";"64.6";"35.4";"0";"0";"7";"5";"14";"2";"0";"0";"92.4";"76.1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"5";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"8";"8";"4";"0";"3";"0";"0"
"Juventus";"Livorno";2;0;"W";"2014-04-07";"2013/2014";"70.9";"29.1";"0";"0";"4";"3";"8";"4";"0";"0";"90.6";"73.2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"2";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"8";"8";"12";"0";"1";"0";"0"
"Genoa";"AC Milan";1;2;"L";"2014-04-07";"2013/2014";"53.8";"46.2";"0";"0";"6";"3";"7";"2";"0";"0";"82.4";"76.1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"1";"2";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"16";"16";"17";"1";"1";"0";"0"
"Lazio";"Sampdoria";2;0;"W";"2014-04-06";"2013/2014";"42";"58";"0";"0";"3";"5";"1";"5";"0";"0";"78";"84.4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"12";"2";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"23";"22";"21";"21";"2";"2";"1";"0"
"Atalanta";"Sassuolo";0;2;"L";"2014-04-06";"2013/2014";"59.1";"40.9";"0";"0";"4";"4";"1";"6";"0";"0";"75.7";"74.3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"4";"5";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"16";"24";"24";"15";"4";"3";"0";"0"
"Cagliari";"Roma";1;3;"L";"2014-04-06";"2013/2014";"43.7";"56.3";"0";"0";"5";"3";"5";"2";"0";"0";"81.9";"87.9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"4";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"17";"16";"7";"1";"4";"0";"0"
"Catania";"Torino";1;2;"L";"2014-04-06";"2013/2014";"37.1";"62.9";"0";"0";"4";"6";"3";"4";"0";"0";"78";"85.9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"5";"2";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"13";"12";"20";"2";"4";"0";"0"
"Fiorentina";"Udinese";2;1;"W";"2014-04-06";"2013/2014";"49.1";"50.9";"0";"0";"4";"1";"11";"8";"0";"0";"84.4";"82.7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"6";"2";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"16";"13";"13";"13";"1";"5";"0";"0"
"Parma";"Napoli";1;0;"W";"2014-04-06";"2013/2014";"39.2";"60.8";"0";"0";"1";"1";"5";"8";"0";"0";"77.9";"84.4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"3";"2";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"15";"13";"20";"5";"2";"0";"0"
"Chievo";"Verona";0;1;"L";"2014-04-05";"2013/2014";"57.5";"42.5";"0";"0";"6";"5";"10";"6";"0";"0";"80.5";"70.3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"3";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"15";"15";"12";"2";"2";"0";"0"
"Inter Milan";"Bologna";2;2;"D";"2014-04-05";"2013/2014";"65.3";"34.7";"0";"0";"6";"8";"5";"3";"0";"0";"85.2";"67.5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"16";"14";"15";"1";"2";"0";"0"
"Roma";"Parma";4;2;"W";"2014-04-02";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Udinese";"Catania";1;0;"W";"2014-03-31";"2013/2014";"40.1";"59.9";"0";"0";"7";"7";"5";"6";"0";"0";"73.9";"81.7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"11";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"11";"11";"9";"2";"5";"0";"0"
"Livorno";"Inter Milan";2;2;"D";"2014-03-31";"2013/2014";"28.7";"71.3";"0";"0";"4";"6";"2";"7";"0";"0";"67.9";"86.7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"4";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"23";"12";"11";"20";"1";"3";"0";"0"
"Sassuolo";"Roma";0;2;"L";"2014-03-30";"2013/2014";"39.6";"60.4";"0";"0";"2";"4";"4";"7";"0";"0";"76.6";"84.6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"5";"4";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"16";"8";"8";"14";"1";"1";"0";"0"
"Lazio";"Parma";3;2;"W";"2014-03-30";"2013/2014";"43.2";"56.8";"0";"0";"6";"4";"4";"10";"0";"0";"77.5";"81.7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"2";"4";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"16";"14";"17";"3";"3";"0";"0"
"Sampdoria";"Fiorentina";0;0;"D";"2014-03-30";"2013/2014";"47.5";"52.5";"0";"0";"7";"4";"8";"9";"0";"0";"81.9";"80.2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"3";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"17";"15";"20";"2";"3";"0";"0"
"Torino";"Cagliari";2;1;"W";"2014-03-30";"2013/2014";"52.8";"47.2";"0";"0";"5";"1";"10";"7";"0";"0";"85.4";"87.4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"19";"17";"9";"1";"2";"0";"0"
"Napoli";"Juventus";2;0;"W";"2014-03-30";"2013/2014";"53.2";"46.8";"0";"0";"7";"2";"3";"4";"0";"0";"85";"81";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"4";"2";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"11";"10";"7";"2";"3";"0";"0"
"Bologna";"Atalanta";0;2;"L";"2014-03-29";"2013/2014";"59.3";"40.7";"0";"0";"11";"3";"6";"1";"0";"0";"80.7";"74.8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"16";"15";"14";"16";"2";"2";"0";"0"
"AC Milan";"Chievo";3;0;"W";"2014-03-29";"2013/2014";"55.8";"44.2";"0";"0";"5";"1";"5";"5";"0";"0";"82.9";"78.3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"4";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"16";"11";"11";"16";"0";"0";"0";"0"
"Inter Milan";"Udinese";0;0;"D";"2014-03-27";"2013/2014";"65.4";"34.6";"0";"0";"3";"2";"10";"3";"0";"0";"81.9";"69.2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"3";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"8";"8";"10";"1";"1";"0";"0"
"Atalanta";"Livorno";2;0;"W";"2014-03-26";"2013/2014";"54.1";"45.9";"0";"0";"4";"3";"6";"5";"0";"0";"79.6";"83.5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"3";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"19";"19";"15";"0";"1";"0";"0"
"Cagliari";"Verona";1;0;"W";"2014-03-26";"2013/2014";"53.5";"46.5";"0";"0";"4";"1";"9";"6";"0";"0";"83.6";"80.6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"5";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"12";"11";"13";"4";"2";"0";"0"
"Catania";"Napoli";2;4;"L";"2014-03-26";"2013/2014";"48.9";"51.1";"0";"0";"9";"8";"4";"7";"0";"0";"83.2";"82.9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"0";"6";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"10";"9";"12";"1";"0";"0";"0"
"Chievo";"Bologna";3;0;"W";"2014-03-26";"2013/2014";"42.7";"57.3";"0";"0";"8";"1";"7";"7";"0";"0";"67.8";"70";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22";"19";"19";"20";"2";"3";"0";"0"
"Fiorentina";"AC Milan";0;2;"L";"2014-03-26";"2013/2014";"59.7";"40.3";"0";"0";"0";"6";"7";"4";"0";"0";"85.9";"79";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"4";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"16";"30";"28";"16";"3";"7";"0";"0"
"Genoa";"Lazio";2;0;"W";"2014-03-26";"2013/2014";"49.2";"50.8";"13";"15";"6";"5";"4";"6";"3";"4";"76.9";"76.8";"59.8";"65.2";"10";"14";"3";"0";"36";"31.3";"68.8";"68.2";"5";"3";"4";"1";"74";"74";"80.8";"64.7";"16";"20";"4";"2";"34";"38";"17";"22";"51.6";"48.4";"1";"2";"5";"4";"100";"100";"16";"20";"20";"15";"2";"2";"0";"1"
"Juventus";"Parma";2;1;"W";"2014-03-26";"2013/2014";"52.4";"47.6";"0";"0";"7";"3";"1";"4";"0";"0";"85.9";"85.3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"2";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14";"8";"8";"14";"3";"3";"0";"1"
"Sassuolo";"Sampdoria";1;2;"L";"2014-03-26";"2013/2014";"49.1";"50.9";"0";"0";"6";"8";"9";"7";"0";"0";"76.9";"77.8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"1";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"21";"20";"17";"1";"0";"0";"1"
"Roma";"Torino";2;1;"W";"2014-03-25";"2013/2014";"56.5";"43.5";"0";"0";"9";"2";"9";"8";"0";"0";"89.9";"80.5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"2";"2";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"10";"10";"14";"2";"4";"0";"0"
"Parma";"Genoa";1;1;"D";"2014-03-23";"2013/2014";"49.9";"50.1";"0";"0";"3";"2";"9";"3";"0";"0";"74.3";"74.2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"6";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"16";"25";"22";"16";"2";"3";"0";"0"
"Bologna";"Cagliari";1;0;"W";"2014-03-23";"2013/2014";"46.6";"53.4";"0";"0";"5";"3";"3";"5";"0";"0";"71.3";"71.5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"6";"4";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"20";"19";"14";"2";"3";"0";"1"
"Inter Milan";"Atalanta";1;2;"L";"2014-03-23";"2013/2014";"52";"48";"0";"0";"6";"6";"11";"4";"0";"0";"81.4";"78.1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"15";"14";"17";"0";"4";"0";"0"
"Sampdoria";"Verona";5;0;"W";"2014-03-23";"2013/2014";"48.2";"51.8";"0";"0";"8";"7";"5";"6";"0";"0";"83.7";"84.1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"9";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14";"19";"19";"14";"2";"2";"0";"0"
"Udinese";"Sassuolo";1;0;"W";"2014-03-23";"2013/2014";"48.7";"51.3";"0";"0";"2";"1";"7";"7";"0";"0";"73.3";"77.3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"11";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"22";"19";"13";"2";"3";"0";"0"
"Napoli";"Fiorentina";0;1;"L";"2014-03-23";"2013/2014";"40.6";"59.4";"0";"0";"5";"4";"5";"7";"0";"0";"79";"85.7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"4";"2";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14";"10";"9";"13";"1";"2";"1";"0"
"Catania";"Juventus";0;1;"L";"2014-03-23";"2013/2014";"42.5";"57.5";"0";"0";"0";"2";"4";"10";"0";"0";"77.6";"84.8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"6";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"20";"20";"15";"2";"1";"1";"0"
"Lazio";"AC Milan";1;1;"D";"2014-03-23";"2013/2014";"48.7";"51.3";"0";"0";"2";"0";"8";"7";"0";"0";"82.5";"80.2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"3";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19";"13";"13";"17";"3";"2";"0";"0"
"Torino";"Livorno";3;1;"W";"2014-03-22";"2013/2014";"58.5";"41.5";"0";"0";"11";"3";"5";"5";"0";"0";"89";"82.5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"6";"7";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"15";"15";"11";"0";"1";"0";"0"
"Chievo";"Roma";0;2;"L";"2014-03-22";"2013/2014";"41.2";"58.8";"9";"16";"4";"4";"4";"10";"1";"2";"70.9";"81.1";"50.8";"58.3";"4";"12";"0";"1";"8";"40";"40";"58.3";"5";"1";"2";"0";"65";"72";"75";"94.7";"28";"25";"2";"1";"15";"38";"5";"28";"47.8";"52.2";"1";"3";"2";"4";"0";"0";"14";"13";"13";"12";"1";"1";"0";"0"
"Torino";"Napoli";0;1;"L";"2014-03-17";"2013/2014";"44";"56";"0";"0";"4";"4";"5";"7";"0";"0";"79.5";"85.9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14";"8";"8";"14";"3";"2";"0";"0"
"Roma";"Udinese";3;2;"W";"2014-03-17";"2013/2014";"56";"44";"0";"0";"9";"7";"5";"3";"0";"0";"84";"79.3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"12";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"13";"13";"8";"1";"1";"0";"0"
"Atalanta";"Sampdoria";3;0;"W";"2014-03-16";"2013/2014";"47.9";"52.1";"0";"0";"4";"4";"7";"7";"0";"0";"80.3";"82.4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"3";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"15";"15";"12";"1";"1";"0";"0"
"AC Milan";"Parma";2;4;"L";"2014-03-16";"2013/2014";"48.2";"51.8";"0";"0";"3";"6";"4";"11";"0";"0";"82.8";"87.6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"6";"3";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14";"16";"14";"14";"3";"2";"1";"0"
"Cagliari";"Lazio";0;2;"L";"2014-03-16";"2013/2014";"50.4";"49.6";"0";"0";"3";"5";"3";"9";"0";"0";"79.5";"82.6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"3";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"14";"14";"11";"3";"2";"1";"0"
"Livorno";"Bologna";2;1;"W";"2014-03-16";"2013/2014";"43.4";"56.6";"0";"0";"4";"4";"3";"3";"0";"0";"73.2";"79.4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"5";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19";"17";"17";"17";"2";"3";"2";"0"
"Sassuolo";"Catania";3;1;"W";"2014-03-16";"2013/2014";"49.9";"50.1";"0";"0";"10";"3";"6";"5";"0";"0";"77";"76.6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"2";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"21";"24";"24";"16";"4";"2";"0";"0"
"Fiorentina";"Chievo";3;1;"W";"2014-03-16";"2013/2014";"55.2";"44.8";"0";"0";"5";"4";"4";"10";"0";"0";"83.4";"78.2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"8";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"25";"23";"10";"0";"3";"0";"0"
"Genoa";"Juventus";0;1;"L";"2014-03-16";"2013/2014";"46.1";"53.9";"0";"0";"4";"1";"6";"4";"0";"0";"72.5";"76.2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"3";"2";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"23";"18";"17";"22";"4";"2";"0";"0"
"Juventus";"Fiorentina";1;0;"W";"2014-03-09";"2013/2014";"50.6";"49.4";"0";"0";"2";"0";"9";"7";"0";"0";"84.6";"84.8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"2";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"14";"13";"13";"2";"4";"0";"0"
"Bologna";"Sassuolo";0;0;"D";"2014-03-09";"2013/2014";"50.5";"49.5";"0";"0";"5";"3";"3";"5";"0";"0";"72.6";"67.8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"23";"19";"17";"23";"1";"2";"0";"0"
"Chievo";"Genoa";2;1;"W";"2014-03-09";"2013/2014";"36.5";"63.5";"0";"0";"5";"6";"5";"8";"0";"0";"61.3";"77.9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"10";"3";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"21";"20";"17";"2";"4";"0";"0"
"Inter Milan";"Torino";1;0;"W";"2014-03-09";"2013/2014";"59.8";"40.2";"0";"0";"3";"2";"5";"3";"0";"0";"89.9";"84.4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"5";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"15";"15";"7";"0";"4";"0";"0"
