"homeTeam";"awayTeam";"homeScore";"awayScore";"matchResult";"matchDate";"season";"home.Possession %";"away.Possession %";"home.Total shots";"away.Total shots";"home.On target";"away.On target";"home.Off target";"away.Off target";"home.Blocked";"away.Blocked";"home.Passing %";"away.Passing %";"home.Attacking 3rd %";"away.Attacking 3rd %";"home.Key Passes";"away.Key Passes";"home.Clear-Cut Chances";"away.Clear-Cut Chances";"home.Crosses %";"away.Crosses %";"home.Dribbles %";"away.Dribbles %";"home.Corners";"away.Corners";"home.Offsides";"away.Offsides";"home.Recoveries";"away.Recoveries";"home.Tackles %";"away.Tackles %";"home.Interceptions";"away.Interceptions";"home.Blocks";"away.Blocks";"home.Clearances";"away.Clearances";"home.Headed Clearances";"away.Headed Clearances";"home.Aerial Duels %";"away.Aerial Duels %";"home.Blocked Crosses";"away.Blocked Crosses";"home.Saves";"away.Saves";"home.Catches %";"away.Catches %";"home.Fouls Committed";"away.Fouls Committed";"home.Fouls Won";"away.Fouls Won";"home.Yellow Cards";"away.Yellow Cards";"home.Red Cards";"away.Red Cards"
"Vitesse Arnhem";"Heerenveen";2;2;"D";"2014-03-29";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"NEC Nijmegen";"Heracles Almelo";1;2;"L";"2014-03-29";"2013/2014";"40.1";"59.9";"16";"13";"5";"8";"10";"2";"1";"3";"65.6";"76.9";"54.1";"55.7";"11";"10";"3";"2";"23.5";"17.4";"46.2";"45";"4";"7";"0";"4";"68";"62";"60";"66.7";"9";"10";"3";"2";"31";"39";"23";"22";"72.7";"27.3";"3";"3";"6";"3";"100";"50";"14";"18";"15";"13";"1";"2";"0";"1"
"PSV Eindhoven";"Groningen";2;3;"L";"2014-03-29";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"NAC Breda";"FC Utrecht";2;2;"D";"2014-03-28";"2013/2014";"48.9";"51.1";"17";"10";"12";"3";"1";"6";"4";"1";"79.1";"76.6";"64.9";"64.9";"13";"8";"3";"0";"13.3";"20";"64.7";"44.4";"6";"6";"3";"3";"56";"55";"60";"88.9";"14";"13";"1";"4";"22";"33";"17";"17";"50";"50";"3";"6";"1";"10";"100";"100";"9";"14";"12";"9";"0";"0";"0";"0"
"AZ Alkmaar";"PEC Zwolle";2;1;"W";"2014-03-23";"2013/2014";"52.5";"47.5";"20";"9";"12";"3";"4";"3";"4";"3";"84";"79.4";"72.3";"56.6";"13";"6";"1";"0";"20.8";"15.4";"33.3";"54.5";"10";"3";"2";"2";"73";"62";"90.5";"96.6";"33";"21";"3";"4";"14";"18";"6";"10";"42.9";"57.1";"2";"3";"2";"10";"75";"100";"9";"10";"10";"9";"0";"2";"0";"0"
"Groningen";"Vitesse Arnhem";3;1;"W";"2014-03-22";"2013/2014";"27.2";"72.8";"15";"19";"10";"11";"2";"4";"3";"4";"58.7";"84.4";"50";"69.5";"9";"15";"3";"3";"25";"18.2";"37.5";"60";"4";"6";"5";"2";"50";"64";"78.3";"89.3";"17";"1";"4";"3";"39";"26";"18";"11";"71.4";"28.6";"3";"2";"10";"7";"100";"100";"14";"10";"10";"14";"1";"2";"0";"0"
"Heerenveen";"NEC Nijmegen";2;2;"D";"2014-03-22";"2013/2014";"55.8";"44.2";"17";"16";"6";"5";"6";"5";"5";"6";"77.6";"69.7";"60.7";"50";"12";"12";"2";"1";"10";"42.9";"42.3";"50";"6";"5";"4";"4";"74";"69";"91.7";"80";"21";"19";"4";"5";"29";"22";"17";"11";"53.5";"46.5";"0";"6";"3";"4";"100";"100";"15";"15";"14";"13";"1";"1";"0";"1"
"PSV Eindhoven";"Roda JC Kerk";3;1;"W";"2014-03-22";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"FC Twente";"AZ Alkmaar";2;1;"W";"2014-03-16";"2013/2014";"62.7";"37.3";"18";"9";"4";"3";"8";"6";"6";"0";"85.9";"79.8";"74.6";"62.3";"15";"6";"2";"0";"20";"30";"34.8";"29.2";"6";"1";"1";"0";"63";"68";"87";"75";"25";"40";"0";"5";"9";"38";"5";"9";"27.3";"72.7";"1";"2";"2";"2";"100";"66.7";"16";"11";"11";"15";"2";"2";"0";"0"
"Feyenoord";"Heerenveen";2;0;"W";"2014-03-16";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"NEC Nijmegen";"FC Utrecht";2;2;"D";"2014-03-16";"2013/2014";"50.5";"49.5";"19";"6";"8";"2";"6";"1";"5";"3";"69.9";"69.8";"52.9";"60.7";"12";"5";"0";"0";"24";"11.8";"35.3";"64.3";"6";"3";"3";"2";"52";"50";"84.2";"68";"10";"12";"2";"5";"22";"44";"14";"24";"42.4";"57.6";"1";"1";"0";"6";"100";"100";"16";"24";"22";"16";"1";"3";"0";"0"
"PEC Zwolle";"Go Ahead Eagles";2;0;"W";"2014-03-16";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"NAC Breda";"Ajax";0;0;"D";"2014-03-16";"2013/2014";"35.1";"64.9";"4";"20";"3";"7";"0";"11";"1";"2";"69";"80.7";"55.1";"69.1";"3";"14";"0";"3";"0";"25";"68.8";"62.5";"0";"8";"0";"1";"66";"47";"57.1";"83.3";"25";"10";"3";"1";"44";"17";"26";"6";"44.4";"55.6";"4";"1";"6";"3";"100";"100";"23";"12";"12";"21";"3";"2";"0";"0"
"Vitesse Arnhem";"PSV Eindhoven";1;2;"L";"2014-03-15";"2013/2014";"65.3";"34.7";"14";"11";"2";"6";"5";"4";"7";"1";"82.5";"70.2";"62.3";"60.6";"10";"7";"1";"3";"14.3";"21.4";"60";"61.5";"5";"3";"3";"3";"57";"69";"59.1";"81.8";"16";"11";"1";"7";"14";"49";"7";"28";"60";"40";"4";"6";"4";"1";"100";"100";"15";"16";"16";"15";"5";"4";"0";"0"
"ADO Den Haag";"Groningen";2;1;"W";"2014-03-15";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Heracles Almelo";"Roda JC Kerk";2;1;"W";"2014-03-15";"2013/2014";"48";"52";"13";"7";"6";"2";"2";"4";"5";"1";"72";"74.6";"50";"47";"9";"5";"0";"2";"25";"14.3";"70";"42.9";"8";"3";"2";"0";"65";"70";"73.3";"90.9";"21";"16";"1";"4";"31";"52";"16";"26";"54.5";"45.5";"2";"2";"1";"4";"100";"80";"19";"19";"18";"18";"1";"1";"0";"0"
"Cambuur Leeuwarden";"RKC Waalwijk";3;2;"W";"2014-03-14";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"RKC Waalwijk";"ADO Den Haag";1;1;"D";"2014-03-09";"2013/2014";"48.9";"51.1";"12";"13";"4";"6";"4";"5";"4";"2";"72.4";"71.3";"54.6";"63";"8";"11";"2";"1";"17.4";"32.3";"45";"62.5";"3";"8";"4";"2";"52";"34";"83.9";"96.2";"19";"19";"2";"4";"36";"16";"20";"6";"53.6";"46.4";"8";"5";"5";"3";"0";"0";"15";"11";"11";"15";"2";"3";"0";"0"
"Go Ahead Eagles";"FC Twente";1;0;"W";"2014-03-09";"2013/2014";"39.9";"60.1";"9";"10";"3";"1";"6";"8";"0";"1";"68.9";"79.3";"43.8";"62.9";"8";"9";"1";"1";"41.7";"23.8";"71.4";"39.3";"2";"4";"1";"3";"50";"62";"83.3";"86.7";"25";"2";"1";"0";"38";"16";"20";"13";"48.6";"51.4";"4";"0";"1";"2";"0";"100";"8";"10";"8";"8";"0";"1";"0";"0"
"Groningen";"Feyenoord";0;2;"L";"2014-03-09";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Ajax";"Cambuur Leeuwarden";1;1;"D";"2014-03-09";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"AZ Alkmaar";"Heracles Almelo";4;0;"W";"2014-03-08";"2013/2014";"68.9";"31.1";"26";"6";"11";"1";"12";"2";"3";"3";"88";"69.8";"74.7";"56.5";"19";"4";"6";"0";"23.8";"22.2";"84";"33.3";"8";"3";"2";"0";"62";"51";"90.9";"55.6";"11";"14";"3";"3";"20";"20";"15";"6";"78.9";"21.1";"1";"2";"1";"7";"0";"100";"6";"13";"13";"6";"0";"1";"0";"1"
"Roda JC Kerk";"NEC Nijmegen";3;1;"W";"2014-03-08";"2013/2014";"55.1";"44.9";"12";"17";"6";"6";"3";"9";"3";"2";"76.1";"69.7";"60.5";"58.9";"8";"13";"2";"1";"17.4";"25";"60.9";"47.1";"4";"6";"1";"1";"68";"68";"78.6";"61.5";"10";"11";"2";"3";"52";"28";"34";"18";"54.3";"45.7";"3";"2";"5";"3";"100";"100";"12";"16";"13";"11";"2";"0";"0";"1"
"Heerenveen";"PEC Zwolle";3;0;"W";"2014-03-08";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"NAC Breda";"Vitesse Arnhem";1;2;"L";"2014-03-08";"2013/2014";"31.5";"68.5";"9";"18";"1";"5";"7";"10";"1";"3";"71.6";"87.7";"55.4";"77.7";"6";"12";"1";"0";"23.8";"26.1";"50";"76.5";"3";"4";"5";"2";"56";"70";"76.5";"95.2";"21";"9";"3";"1";"22";"27";"10";"21";"41";"59";"3";"2";"3";"0";"0";"100";"6";"11";"10";"6";"1";"0";"0";"0"
"PSV Eindhoven";"FC Utrecht";1;0;"W";"2014-03-08";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"FC Utrecht";"FC Twente";1;1;"D";"2014-03-02";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Feyenoord";"Ajax";1;2;"L";"2014-03-02";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Groningen";"Cambuur Leeuwarden";1;1;"D";"2014-03-02";"2013/2014";"54.3";"45.7";"15";"18";"7";"5";"7";"5";"1";"8";"72.9";"75.2";"50.9";"53.3";"11";"9";"3";"0";"23.3";"22.2";"30.8";"46.7";"8";"1";"2";"1";"58";"65";"54.5";"80";"18";"13";"8";"2";"28";"41";"12";"22";"42.1";"57.9";"2";"6";"4";"5";"50";"100";"16";"21";"20";"13";"5";"1";"0";"0"
"AZ Alkmaar";"RKC Waalwijk";4;0;"W";"2014-03-02";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"PEC Zwolle";"NEC Nijmegen";3;3;"D";"2014-03-01";"2013/2014";"43.3";"56.7";"11";"16";"6";"7";"3";"5";"2";"4";"74.1";"80.8";"60";"67.7";"9";"14";"2";"3";"0";"38.5";"40.9";"50";"3";"12";"5";"0";"76";"67";"94.7";"81.8";"17";"11";"3";"2";"29";"24";"13";"17";"24.4";"75.6";"4";"2";"4";"3";"100";"100";"10";"14";"14";"7";"0";"2";"0";"0"
"ADO Den Haag";"NAC Breda";1;1;"D";"2014-03-01";"2013/2014";"57";"43";"17";"5";"4";"1";"11";"4";"2";"0";"82.6";"77.5";"62";"44";"13";"4";"0";"2";"21.2";"42.9";"77.8";"35";"6";"0";"1";"0";"55";"63";"90";"80";"6";"13";"0";"2";"5";"42";"2";"21";"55.2";"44.8";"0";"6";"0";"3";"0";"100";"8";"12";"12";"8";"0";"1";"0";"0"
"Go Ahead Eagles";"PSV Eindhoven";2;3;"L";"2014-03-01";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Vitesse Arnhem";"Roda JC Kerk";3;0;"W";"2014-03-01";"2013/2014";"70.1";"29.9";"24";"3";"7";"0";"12";"1";"5";"2";"91.1";"70.2";"83.9";"55.7";"21";"1";"5";"0";"27.8";"0";"76.5";"57.1";"7";"1";"1";"4";"73";"74";"62.5";"84.2";"7";"20";"2";"5";"9";"19";"5";"10";"69.2";"30.8";"0";"4";"0";"4";"100";"100";"11";"9";"8";"10";"2";"3";"0";"1"
"Heracles Almelo";"Heerenveen";1;2;"L";"2014-02-28";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"FC Utrecht";"Groningen";1;0;"W";"2014-02-23";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Ajax";"AZ Alkmaar";4;0;"W";"2014-02-23";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Vitesse Arnhem";"RKC Waalwijk";3;1;"W";"2014-02-23";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"FC Twente";"Feyenoord";2;2;"D";"2014-02-23";"2013/2014";"57.3";"42.7";"12";"8";"2";"5";"7";"2";"3";"1";"83.3";"77.1";"66.7";"57.5";"9";"7";"4";"0";"19";"18.2";"54.5";"31.8";"4";"1";"0";"3";"51";"63";"80.8";"90.9";"10";"25";"1";"3";"20";"31";"13";"15";"52.1";"47.9";"1";"3";"3";"0";"0";"100";"13";"14";"13";"13";"2";"1";"0";"0"
"Heerenveen";"NAC Breda";0;0;"D";"2014-02-22";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Cambuur Leeuwarden";"Roda JC Kerk";1;0;"W";"2014-02-22";"2013/2014";"56.5";"43.5";"16";"9";"7";"3";"6";"4";"3";"2";"80.8";"76.6";"57.5";"51.1";"9";"8";"0";"2";"16.1";"42.9";"50";"46.2";"7";"3";"5";"1";"51";"54";"100";"52.6";"8";"14";"2";"2";"14";"44";"5";"20";"50";"50";"1";"2";"3";"6";"100";"100";"11";"14";"13";"11";"1";"1";"0";"2"
"PEC Zwolle";"Heracles Almelo";1;1;"D";"2014-02-22";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"NEC Nijmegen";"PSV Eindhoven";0;2;"L";"2014-02-22";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"ADO Den Haag";"Go Ahead Eagles";3;2;"W";"2014-02-21";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Cambuur Leeuwarden";"PEC Zwolle";3;1;"W";"2014-02-16";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Groningen";"Go Ahead Eagles";1;0;"W";"2014-02-16";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"NAC Breda";"Feyenoord";1;1;"D";"2014-02-16";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Ajax";"Heerenveen";3;0;"W";"2014-02-16";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"FC Twente";"Vitesse Arnhem";2;0;"W";"2014-02-15";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"RKC Waalwijk";"NEC Nijmegen";1;3;"L";"2014-02-15";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Roda JC Kerk";"ADO Den Haag";0;1;"L";"2014-02-15";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"AZ Alkmaar";"FC Utrecht";1;1;"D";"2014-02-15";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"PSV Eindhoven";"Heracles Almelo";2;1;"W";"2014-02-14";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Groningen";"FC Twente";1;1;"D";"2014-02-12";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Heracles Almelo";"Cambuur Leeuwarden";1;1;"D";"2014-02-09";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"PEC Zwolle";"Ajax";1;1;"D";"2014-02-09";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"RKC Waalwijk";"FC Utrecht";5;2;"W";"2014-02-09";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Groningen";"Heerenveen";1;3;"L";"2014-02-09";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"PSV Eindhoven";"FC Twente";3;2;"W";"2014-02-08";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Go Ahead Eagles";"AZ Alkmaar";2;1;"W";"2014-02-08";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"NAC Breda";"Roda JC Kerk";2;0;"W";"2014-02-08";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Feyenoord";"NEC Nijmegen";5;1;"W";"2014-02-08";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Vitesse Arnhem";"ADO Den Haag";0;0;"D";"2014-02-07";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
